,firing_rate,snr,isi_violations_ratio,isi_violations_count
730,1.3675783855903936,307.4105270638406,3.9632493885914473,4
731,1.0729375138981543,307.66993266290245,1.6097076431582058,1
732,1.9624193907049143,307.15110134021717,0.4811851471402548,1
733,2.12363798087614,307.66993266290245,5.752583536635508,14
735,2.5405826106293086,307.15110134021717,10.622602933219694,37
736,1.8289971091839003,307.66993266290245,1.1078981162406114,2
737,1.439848788080943,307.15110134021717,3.5753790193944632,4
738,1.261952412719591,307.15110134021717,0.0,0
739,0.9395152323771403,307.66993266290245,0.0,0
741,1.845674894374027,307.66993266290245,1.631949484685731,3
743,0.8672448298865911,307.66993266290245,4.927679158448389,2
745,1.5510340226817878,307.66993266290245,33.122390513996486,43
746,0.6559928841449856,307.15110134021717,4.3062338408503305,1
747,1.2452746275294642,307.66993266290245,2.389987244897959,2
748,1.2508338892595063,307.66993266290245,4.73758024691358,4
749,6.3764732043584615,307.66993266290245,0.4101826606537352,9
750,1.128530131198577,307.15110134021717,0.0,0
751,2.17367133644652,307.66993266290245,8.23620986257285,21
752,1.5454747609517456,307.66993266290245,0.7758397598467989,1
754,2.0068934845452526,307.15110134021717,1.8403787570690833,4
755,0.27796308650211254,307.66993266290245,23.983999999999998,1
756,4.441850122303758,307.15110134021717,0.7513772691458817,8
757,1.195241271959084,307.66993266290245,1.2971335857220117,1
758,5.826106293084279,307.66993266290245,1.5286113862828503,28
759,2.7573938181009563,307.66993266290245,1.9497918834547345,8
762,0.27240382477207026,308.70761543283453,0.0,0
764,2.6239715365799423,307.66993266290245,1.3456980752657282,5
765,1.5843895930620413,307.66993266290245,0.0,0
766,1.6288636869023794,307.15110134021717,0.0,0
767,2.724038247720703,307.66993266290245,3.246480633069554,13
769,0.32243718034245056,307.66993266290245,17.82401902497027,1
771,0.32243718034245056,307.92933826196423,0.0,0
772,3.4745385812764065,307.15110134021717,2.1489664,14
773,2.818545697131421,307.66993266290245,2.5658921061743087,11
775,3.3355570380253505,307.66993266290245,1.9986666666666664,12
777,1.9346230820547032,307.66993266290245,1.9804465583300301,4
779,0.400266844563042,307.66993266290245,0.0,0
780,1.06181899043807,307.15110134021717,8.217976480907868,5
781,0.4614187235935068,307.66993266290245,17.40746116998113,2
783,4.758728040916166,307.66993266290245,2.045757271377413,25
785,1.0840560373582389,307.66993266290245,6.307429322813938,4
787,3.4300644874360686,307.66993266290245,6.142651875940728,39
789,2.946408716922393,307.66993266290245,1.494197223211107,7
790,1.2452746275294642,307.15110134021717,16.72991071428571,14
791,1.6900155659328442,307.66993266290245,3.8928324099722986,6
793,9.233933733600178,307.15110134021717,1.4126537149849523,65
795,1.5232377140315767,307.66993266290245,3.99328680270659,5
798,3.6524349566377587,307.15110134021717,0.6945457999439358,5
799,0.5281298643540138,307.66993266290245,0.0,0
803,1.0951745608183234,307.66993266290245,3.090004895771599,2
807,2.2292639537469423,307.66993266290245,2.237299519281596,6
808,1.2508338892595063,307.66993266290245,0.0,0
809,1.3175450300200133,307.66993266290245,1.0674927451085119,1
811,0.6115187903046475,307.66993266290245,0.0,0
815,2.0958416722259283,307.66993266290245,1.6874810911214462,4
817,2.373804758728041,307.15110134021717,9.207970207701463,28
819,1.395374694240605,307.66993266290245,6.662116474341677,7
821,1.8067600622637314,307.15110134021717,1.135337278106509,2
822,2.3682454969979987,307.15110134021717,0.3304018162181225,1
823,0.23904825439181676,307.66993266290245,0.0,0
827,0.6170780520346898,307.66993266290245,0.0,0
828,0.15565932844118302,308.1887639855877,0.0,0
831,1.4342895263509006,307.66993266290245,0.9007872123069527,1
835,0.21125194574160552,307.92933826196423,0.0,0
838,4.308427840782744,307.15110134021717,1.4974401664932362,15
843,1.1396486546586613,307.66993266290245,1.4267697798929209,1
845,4.252835223482322,307.15110134021717,1.1270195224059123,11
847,2.1681120747164777,307.66993266290245,1.5768573307034845,4
849,2.9797642873026464,307.15110134021717,4.382796836711962,21
851,1.2174783188792528,307.66993266290245,3.750547319697254,3
853,2.379364020458083,307.15110134021717,4.582496287885405,14
857,14.215032243718035,307.15110134021717,1.2563791926554035,137
858,9.061596619968869,307.4105270638406,2.685550829914562,119
859,2.857460529241717,307.66993266290245,1.3617163015337097,6
861,0.15565932844118302,306.8916756165938,0.0,0
863,2.0013342228152102,307.66993266290245,3.701234567901234,8
864,1.1062930842784078,307.66993266290245,3.0282063584252925,2
865,6.404269513008672,307.15110134021717,2.033148871527778,45
867,2.268178785857238,307.66993266290245,0.0,0
870,2.040249054925506,307.66993266290245,1.7806947857657267,4
871,1.7233711363130977,307.15110134021717,1.871800208116545,3
875,0.9172781854569714,307.66993266290245,2.2023875114784204,1
876,2.3460084500778295,307.66993266290245,3.3669504278879634,10
877,4.5307983099844344,307.66993266290245,3.9719071097896044,44
883,2.9186124082721814,307.66993266290245,0.0,0
884,10.140093395597065,307.66993266290245,0.6848501461988303,38
885,0.2946408716922393,307.66993266290245,21.345674617301526,1
887,1.33422281521014,307.66993266290245,2.0819444444444444,2
891,0.3279964420724928,307.66993266290245,0.0,0
893,0.8839226150767179,307.15110134021717,0.0,0
895,0.7616188570157884,307.66993266290245,0.0,0
897,1.9290638203246608,307.66993266290245,0.0,0
898,1.195241271959084,307.66993266290245,1.2971335857220117,1
903,1.8512341561040695,307.15110134021717,4.325767208650092,8
909,2.0902824104958864,307.66993266290245,7.209993209597101,17
911,9.233933733600178,307.15110134021717,2.5210435528962227,116
913,2.4794307315988435,307.15110134021717,2.712903939351284,9
915,7.983099844340671,307.15110134021717,0.9013935335697272,31
917,2.1403157660662666,307.15110134021717,1.2135604655085173,3
918,4.208361129641983,307.66993266290245,5.75483073873264,55
922,7.299310651545475,307.15110134021717,1.356428102825515,39
923,1.1507671781187458,307.66993266290245,0.0,0
929,0.7616188570157884,307.66993266290245,0.0,0
930,0.333555703802535,307.66993266290245,33.31111111111111,2
931,1.8123193239937736,307.66993266290245,7.334487560691031,13
934,0.6837891927951968,307.15110134021717,3.9632493885914473,1
941,6.070713809206137,307.15110134021717,0.703954165492627,14
942,0.6504336224149433,307.15110134021717,0.0,0
943,1.9012675116744497,307.66993266290245,2.563181833726617,5
946,1.9179452968645765,307.66993266290245,1.5112791430371773,3
949,1.1674449633088726,307.15110134021717,0.0,0
950,3.796975761618857,307.15110134021717,5.526989918304611,43
951,0.6615521458750279,307.66993266290245,0.0,0
953,12.336001778963753,307.66993266290245,0.8280488005489889,68
955,1.4565265732710697,307.15110134021717,0.8734922207330574,1
956,1.5121191905714921,307.15110134021717,1.6208910034602073,2
962,1.3453413386702247,307.66993266290245,2.047674339184482,2
963,1.0507004669779854,307.66993266290245,1.6785644298871811,1
966,4.447409384033801,307.15110134021717,4.309625,46
971,1.33422281521014,307.66993266290245,9.36875,9
977,4.747609517456082,307.15110134021717,0.6577121576929617,8
979,1.639982210362464,307.66993266290245,0.0,0
983,2.8463420057816324,307.66993266290245,7.090606689453125,31
986,11.941294196130753,307.15110134021717,0.4938290870377884,38
987,0.4058261062930843,307.66993266290245,0.0,0
988,1.1118523460084502,307.66993266290245,0.0,0
989,1.33422281521014,307.4105270638406,6.245833333333334,6
991,2.040249054925506,307.66993266290245,1.3355210893242953,3
993,0.6837891927951968,307.66993266290245,0.0,0
997,2.5016677785190127,307.66993266290245,3.5531851851851846,12
998,7.204803202134757,307.15110134021717,2.9986854138088708,84
999,1.156326439848788,307.66993266290245,0.0,0
1003,0.9839893262174784,307.66993266290245,0.0,0
1005,3.5634867689570826,307.15110134021717,4.669770566173661,32
1007,1.067378252168112,307.4105270638406,1.626519097222222,1
1010,0.3391149655325773,307.66993266290245,0.0,0
1011,0.9784300644874361,307.66993266290245,0.0,0
1013,5.698243273293307,307.66993266290245,5.250512790005948,92
1014,3.4245052257060262,307.66993266290245,1.8961882273570585,12
1015,1.4620858350011119,307.66993266290245,0.0,0
1019,0.8783633533466756,307.66993266290245,4.803717352988303,2
1020,0.2557260395819435,307.92933826196423,0.0,0
1021,1.3509006004002668,307.66993266290245,8.12342291994784,8
1022,0.41138536802312653,307.15110134021717,0.0,0
1023,1.6455414720925061,307.66993266290245,2.737399561723886,4
1024,0.5058928174338448,307.15110134021717,0.0,0
1025,0.38358905937291526,307.15110134021717,0.0,0
1026,0.6837891927951968,307.15110134021717,0.0,0
1027,3.4745385812764065,307.15110134021717,0.0,0
1028,0.4503002001334223,307.66993266290245,9.138850784941319,1
1029,0.21125194574160552,307.66993266290245,0.0,0
1030,0.733822548365577,307.66993266290245,0.0,0
1031,4.058261062930843,307.15110134021717,2.475361231000188,22
1032,5.425839448521237,307.66993266290245,0.37767065305025527,6
1033,0.2501667778519013,307.66993266290245,0.0,0
1034,0.23904825439181676,307.66993266290245,0.0,0
1036,3.3355570380253505,307.66993266290245,0.0,0
1038,7.260395819435179,307.66993266290245,0.0,0
1039,0.4780965087836335,307.66993266290245,0.0,0
1042,1.8289971091839003,307.15110134021717,9.417133988045196,17
1043,0.2557260395819435,307.66993266290245,0.0,0
1044,7.349344007115855,307.15110134021717,2.7446609341276798,80
1045,0.8728040916166333,307.66993266290245,0.0,0
1046,1.5232377140315767,307.15110134021717,2.395972081623954,3
1047,2.640649321770069,307.15110134021717,2.3917562326869803,9
1048,0.4780965087836335,307.66993266290245,0.0,0
1049,0.4169446297531688,307.15110134021717,0.0,0
1050,0.23904825439181676,307.66993266290245,0.0,0
1051,0.6949077162552814,307.66993266290245,7.674879999999999,2
1052,1.2063597954191683,307.66993266290245,0.0,0
1055,2.774071603291083,307.66993266290245,0.0,0
1056,0.6893484545252391,307.4105270638406,11.698751300728407,3
1057,2.8241049588614633,307.15110134021717,4.414563829127658,19
1058,0.038914832110295755,307.15110134021717,0.0,0
1059,0.4280631532132533,307.15110134021717,10.113003879237645,1
1060,2.4738714698688016,307.66993266290245,0.30279005176114127,1
1061,1.6900155659328442,307.66993266290245,0.6488054016620497,1
1063,0.133422281521014,308.70761543283453,0.0,0
1064,3.2299310651545476,307.66993266290245,0.0,0
1065,0.8227707360462531,307.66993266290245,2.737399561723886,1
1067,0.6615521458750279,307.66993266290245,0.0,0
1068,0.8561263064265066,307.15110134021717,2.5282509698094113,1
1069,1.7289303980431399,307.15110134021717,0.0,0
1072,1.3175450300200133,307.15110134021717,1.0674927451085119,1
1074,2.535023348899266,307.66993266290245,0.0,0
1075,3.1632199243940406,307.15110134021717,0.0,0
1076,2.724038247720703,307.66993266290245,0.24972927946688878,1
1077,2.9853235490326884,307.66993266290245,0.6237841099424696,3
1078,4.208361129641983,307.15110134021717,0.20926657231755053,2
1079,2.801867911941294,307.66993266290245,1.652336860670194,7
1080,4.836557705136758,307.66993266290245,0.07921786233320122,1
1081,2.3015343562374917,307.66993266290245,1.399332539849238,4
1082,2.312652879697576,307.15110134021717,0.0,0
1083,3.196575494774294,307.15110134021717,1.2694744801512285,7
1084,2.39604180564821,307.15110134021717,0.0,0
1085,0.49477429397376027,307.66993266290245,0.0,0
1086,4.558594618634645,307.66993266290245,0.26751933372992265,3
1087,2.262619524127196,307.66993266290245,2.533791329860126,7
1088,5.108961529908829,307.66993266290245,0.21298639174671807,3
1089,4.3306648877029135,307.15110134021717,0.2964203143821857,3
1090,1.328663553480098,307.66993266290245,0.0,0
1091,1.8901489882143652,307.15110134021717,0.0,0
1093,4.236157438292195,307.15110134021717,2.168557670448674,21
1094,1.4565265732710697,307.66993266290245,4.3674611036652875,5
1095,0.24460751612185902,307.15110134021717,0.0,0
1096,3.7802979764287303,307.15110134021717,0.0,0
1097,1.9957749610851678,307.66993266290245,5.582824465980246,12
1098,0.2946408716922393,307.66993266290245,0.0,0
1099,0.12786301979097175,308.1887639855877,0.0,0
1100,2.418278852568379,307.15110134021717,1.5843572466640246,5
1101,0.38358905937291526,307.66993266290245,0.0,0
1102,1.0729375138981543,307.66993266290245,3.2194152863164116,2
1103,0.1000667111407605,308.1887639855877,0.0,0
1104,0.8283299977762953,307.66993266290245,5.40155848835638,2
1105,0.266844563042028,307.66993266290245,0.0,0
1106,3.018679119412942,307.15110134021717,1.220149975071986,6
1107,1.6233044251723372,307.15110134021717,2.1096828673297052,3
1108,0.2501667778519013,307.66993266290245,0.0,0
1109,1.0784967756281967,307.66993266290245,1.5931554894250186,1
1110,0.9006004002668446,307.66993266290245,0.0,0
1111,1.9679786524349567,307.15110134021717,0.9569408535222955,2
1112,0.7393818100956193,307.66993266290245,0.0,0
1114,1.6177451634422948,307.66993266290245,0.7080691064111193,1
1116,6.765621525461419,307.15110134021717,0.3238698012070848,8
1117,3.8192128085390262,307.15110134021717,1.270422421811602,10
1118,1.3898154325105627,307.66993266290245,3.8374399999999995,4
1119,0.2501667778519013,307.66993266290245,0.0,0
1122,1.0784967756281967,307.15110134021717,4.779466468275055,3
1123,0.23348899266177453,307.66993266290245,0.0,0
1125,0.3002001334222815,307.66993266290245,0.0,0
1126,0.9339559706470981,307.15110134021717,0.0,0
1127,0.15010006671114076,307.66993266290245,0.0,0
1128,2.996442072492773,307.66993266290245,0.0,0
1131,2.218145430286858,307.15110134021717,0.0,0
1132,3.8581276406493217,307.66993266290245,0.0,0
1133,2.8519012675116744,307.66993266290245,0.0,0
1134,1.9624193907049143,307.15110134021717,0.0,0
1135,1.5621525461418724,307.66993266290245,0.0,0
